15	15	14	14	14	13	10	10	11	11	11	12	15	12	12	9	9	6	6	3	3	3	2	2	2	1	1	1	1	1
13	13	13	10	10	11	14	14	14	14	13	13	10	14	14	14	14	11	11	11	8	9	6	6	3	3	3	2	2	2
11	8	8	12	12	15	15	15	14	14	11	11	8	11	12	12	15	15	12	9	9	6	6	3	3	2	2	2	1	1
12	15	15	15	14	14	14	13	13	10	10	7	7	7	8	8	8	9	9	12	12	15	12	12	9	9	6	6	3	3
14	14	14	15	15	14	14	14	11	11	11	12	15	15	15	12	12	9	9	6	6	3	3	3	2	2	2	1	1	1
14	15	14	14	14	13	10	10	7	8	8	8	11	12	15	15	15	12	12	9	9	6	3	3	3	2	2	2	1	1
14	14	14	11	11	12	15	15	15	15	15	15	12	12	9	9	6	6	3	3	3	3	2	2	2	2	1	1	1	1
14	14	14	14	14	14	14	13	13	13	13	10	10	10	11	11	11	11	11	12	9	9	9	6	6	6	3	3	3	3
15	15	15	14	14	14	14	14	14	14	11	11	12	12	9	9	9	6	6	5	5	2	2	2	2	2	2	1	1	2
12	12	12	15	15	14	14	14	11	11	8	12	12	12	15	15	12	12	9	6	6	3	3	3	2	2	2	1	1	1
12	15	15	15	14	14	14	11	11	11	8	8	11	12	12	12	12	9	9	6	6	6	3	3	2	2	2	2	1	1
14	14	14	14	14	13	10	10	10	8	11	11	11	14	14	14	11	11	11	8	8	5	5	2	2	2	2	2	3	3
11	11	12	15	14	14	14	13	13	10	10	7	8	8	8	12	12	15	12	12	9	6	6	3	3	2	2	2	1	1
12	15	15	14	14	14	14	11	10	11	8	8	11	11	11	15	14	11	11	11	8	8	5	5	2	2	2	2	2	2
14	15	14	14	14	14	14	10	10	11	11	11	11	11	15	15	15	15	12	12	9	9	6	6	5	2	2	2	2	1
14	14	14	14	14	13	13	10	10	10	11	11	11	11	11	12	9	9	6	6	6	3	3	3	2	2	2	2	1	1
11	14	14	14	15	15	15	12	12	11	11	14	14	15	15	15	12	12	9	9	6	6	3	3	3	2	2	2	1	1
11	14	14	14	14	14	13	10	10	8	11	11	11	14	14	14	11	11	8	9	9	6	6	3	3	2	2	2	2	2
15	15	14	14	14	10	10	11	11	11	12	12	15	15	15	15	12	12	9	9	6	3	3	2	2	2	1	1	1	1
14	14	14	14	14	13	13	10	10	7	7	8	11	11	11	12	15	12	12	9	6	6	3	3	3	2	2	2	1	2
15	15	14	14	14	14	10	10	11	11	11	11	15	15	15	15	12	12	9	8	5	5	2	2	2	1	1	1	4	4
14	13	10	11	11	8	9	12	12	15	15	14	14	13	14	14	14	15	12	12	9	9	6	3	3	2	2	2	1	1
15	15	15	15	14	14	14	11	11	11	12	12	12	12	12	9	9	6	6	3	3	3	2	2	2	1	1	1	1	1
14	14	14	14	13	13	10	10	10	11	11	11	11	11	11	11	11	9	9	6	6	6	3	3	2	2	2	2	2	1
15	15	14	14	14	14	14	11	11	11	11	15	15	15	12	12	12	9	9	6	6	3	3	3	2	2	2	1	1	1
14	14	14	13	13	10	10	7	8	8	11	11	14	14	14	14	11	12	9	9	6	6	3	3	2	2	2	1	1	4
11	8	8	8	11	10	10	13	13	13	14	14	14	14	12	12	9	9	6	6	6	3	3	3	2	2	2	2	1	1
15	15	15	15	14	14	14	13	13	13	10	10	10	7	8	11	11	12	12	12	9	9	6	6	3	3	3	3	3	3
14	14	14	14	10	10	8	8	8	11	11	12	15	14	15	12	12	8	8	5	5	2	2	2	2	5	5	2	2	2
15	15	14	14	14	11	11	11	11	11	14	14	14	14	11	11	11	8	9	9	6	6	5	2	2	2	2	2	1	1
12	15	15	14	14	14	14	13	10	10	8	11	11	12	15	15	12	12	9	9	6	6	3	3	3	2	2	2	1	1
14	14	14	14	14	14	10	10	7	7	7	8	8	8	11	12	12	12	12	9	9	6	6	3	3	2	2	2	2	2
15	15	15	14	14	14	13	13	13	10	7	7	4	4	8	8	8	9	12	9	9	6	3	3	3	2	2	2	1	1
14	14	14	14	13	13	10	10	10	11	11	11	14	14	11	11	8	9	6	6	3	3	3	2	2	2	1	1	1	1
15	15	14	14	14	13	10	10	10	11	11	11	12	15	15	15	15	12	12	9	9	6	3	3	2	2	2	1	1	1
14	14	14	13	13	13	10	10	7	7	8	11	11	14	14	12	12	12	9	9	6	3	3	3	2	2	2	2	1	1
13	13	14	14	14	14	14	14	13	13	14	14	14	11	11	8	9	6	6	3	3	3	2	2	2	1	1	1	1	2
14	14	14	13	13	13	10	10	10	11	11	11	12	15	14	14	14	11	11	9	9	6	6	3	3	3	2	2	2	1
14	14	14	13	13	10	10	7	8	8	8	11	12	15	15	14	14	14	11	11	8	9	6	6	3	3	3	2	2	2
12	12	15	15	14	14	14	14	10	10	7	8	8	8	8	12	12	12	9	9	6	6	3	2	2	2	1	1	1	1
13	13	13	10	10	10	11	11	11	14	14	14	13	13	14	14	11	11	8	6	6	6	3	3	3	2	2	1	1	1
14	14	14	14	13	13	10	11	11	11	14	14	15	15	15	12	12	9	9	6	6	3	3	3	2	2	2	2	1	1
14	14	14	13	13	13	10	10	10	11	11	14	14	14	11	11	12	9	9	6	6	3	3	3	3	2	2	2	1	1
12	15	15	14	14	14	13	13	10	7	7	7	8	8	8	12	12	15	12	12	9	9	6	6	3	3	2	2	2	1
11	14	14	14	13	13	13	10	10	7	7	7	8	11	11	14	11	12	9	9	6	6	3	3	3	3	2	2	2	2
14	14	14	13	13	13	10	10	11	8	8	12	12	15	15	15	15	12	12	9	9	6	3	3	3	2	2	2	1	1
15	15	14	14	14	14	10	10	11	11	11	11	12	12	15	12	12	9	9	6	6	3	2	2	2	2	1	1	1	1
11	11	15	14	14	14	14	13	11	11	11	11	11	12	15	15	15	12	12	9	6	6	6	3	3	2	2	2	1	1
7	7	8	8	9	12	12	15	14	14	14	13	10	10	8	11	11	15	15	12	12	9	6	6	3	3	2	2	1	1
14	14	14	14	14	13	10	10	11	11	11	11	11	14	14	14	11	11	11	8	9	9	6	6	3	2	2	2	2	2
15	15	14	14	14	14	11	11	8	11	11	11	15	15	15	15	15	12	12	9	9	6	6	3	2	2	2	2	1	1
14	14	14	14	14	13	13	10	10	11	11	11	11	14	11	12	12	9	9	6	6	6	3	3	2	2	2	2	1	1
15	15	14	14	14	10	10	7	8	8	8	9	12	12	15	15	15	12	9	9	6	3	3	3	3	2	2	1	1	1
15	14	14	14	13	10	10	7	7	8	8	8	11	12	15	15	14	14	11	11	9	9	6	6	3	3	2	2	2	1
11	11	15	15	14	14	14	13	10	10	7	7	8	11	11	11	15	15	15	15	12	11	8	8	5	5	1	1	1	1
15	14	14	14	14	13	10	10	7	7	8	8	8	8	9	12	12	15	15	15	12	12	9	9	6	6	6	3	3	3
14	14	14	14	14	13	13	10	10	8	8	11	11	12	15	15	12	11	8	8	6	6	3	3	3	2	2	2	1	1
14	14	14	14	14	11	11	11	8	8	8	9	12	12	12	12	12	9	9	9	6	6	3	3	2	2	2	2	2	1
15	15	15	15	14	14	14	11	11	12	12	12	12	12	12	9	9	6	6	6	3	3	2	2	2	2	1	1	1	1
15	15	14	14	14	13	13	10	10	7	7	7	8	8	8	8	12	12	12	15	15	12	12	9	9	6	6	3	3	3
14	14	10	10	7	8	8	11	11	15	15	15	14	14	14	11	11	8	9	9	6	6	3	3	2	2	2	1	1	1
11	10	11	11	11	15	15	15	14	14	14	14	10	10	11	11	11	12	12	9	6	6	3	3	2	2	2	1	1	2
14	14	14	13	13	13	10	10	8	8	8	11	12	12	14	14	11	11	8	8	8	6	6	3	3	3	2	2	2	1
11	11	11	12	12	15	15	14	14	14	14	11	11	8	8	11	12	11	12	9	9	6	3	3	3	2	2	2	1	1
14	14	14	14	13	10	10	7	7	8	8	8	11	11	14	14	11	11	8	9	6	6	3	3	3	3	2	2	2	1
15	15	15	15	14	14	14	14	11	11	11	12	12	12	15	15	12	12	9	9	6	3	3	3	2	2	2	1	1	1
12	15	15	15	14	14	14	11	11	8	8	8	11	11	12	15	15	12	12	9	9	6	6	3	2	2	2	2	1	1
14	14	14	14	13	13	13	13	10	10	11	8	11	11	11	11	15	12	12	9	9	9	6	6	3	3	3	3	3	3
14	14	14	13	10	10	11	11	11	11	15	15	15	15	15	14	12	12	12	9	9	6	6	5	5	5	2	1	1	1
15	14	14	14	14	10	10	11	8	11	11	12	12	15	15	12	12	9	9	6	6	3	3	2	2	2	1	1	1	4
11	15	14	14	14	14	13	13	10	10	7	7	8	8	11	12	15	15	15	15	12	9	9	6	6	3	3	3	3	3
11	14	14	14	14	14	13	13	10	10	11	11	11	11	14	14	11	12	12	9	9	6	6	3	3	2	2	2	2	1
14	14	14	14	14	13	10	10	7	8	8	11	11	11	14	15	12	12	9	9	6	6	3	3	3	2	2	2	1	1
10	10	10	11	11	11	11	15	15	14	14	14	14	13	10	11	11	11	11	9	9	9	6	6	3	3	2	2	2	2
15	15	15	14	14	14	14	13	13	10	10	10	7	8	8	8	8	9	12	12	12	12	12	9	9	6	6	3	3	3
14	14	14	13	13	13	10	10	7	8	11	11	11	14	14	14	11	11	8	8	6	6	3	3	3	3	2	2	2	2
11	11	14	14	14	14	14	14	13	13	10	10	7	11	11	11	11	12	15	15	12	12	9	9	6	6	6	3	3	3
15	15	14	14	14	11	11	8	8	8	8	9	12	12	15	12	12	9	9	6	6	3	3	2	2	2	2	1	1	1
11	11	11	11	15	15	14	14	14	14	10	10	7	8	11	11	11	14	14	11	8	8	5	5	3	3	3	2	2	2
15	15	15	15	14	14	14	11	11	8	9	12	12	15	15	12	9	9	6	6	3	3	3	2	2	2	1	1	1	1
15	15	15	14	14	14	11	11	11	11	12	12	15	15	15	15	12	12	9	9	6	6	6	3	2	2	2	1	1	1
14	14	14	13	13	10	10	10	11	11	11	14	14	15	15	15	12	12	9	9	9	6	6	3	3	3	2	2	2	2
14	14	14	14	13	13	10	10	10	11	11	11	11	11	8	8	5	6	3	3	3	3	2	2	5	5	4	1	1	1
14	14	14	14	14	13	10	11	11	11	14	14	14	14	11	11	8	8	9	6	6	3	3	3	2	2	2	2	2	1
14	14	14	13	13	10	10	7	7	8	8	11	11	14	14	14	12	12	12	9	9	6	6	3	2	2	2	2	1	1
14	14	13	13	13	10	10	7	7	8	8	8	12	12	15	14	14	12	9	9	6	6	3	3	3	2	2	2	1	1
11	11	11	14	14	14	14	14	14	14	14	11	11	10	8	11	11	11	11	12	9	8	8	5	5	5	2	2	2	2
14	14	14	14	13	10	10	11	11	11	14	14	14	14	14	11	11	8	8	8	5	6	3	3	3	2	2	2	2	2
7	8	8	11	11	11	14	14	14	14	14	13	10	10	10	7	10	11	11	11	9	9	6	5	2	2	2	3	3	3
8	8	8	11	11	14	14	14	14	15	15	15	12	11	11	11	11	11	12	12	9	9	6	6	5	2	2	2	2	1
12	15	15	14	14	14	13	13	10	10	7	8	8	11	12	12	15	12	9	9	6	6	3	3	2	2	2	1	1	4
14	14	14	14	14	13	13	13	10	10	7	8	11	11	11	11	11	11	9	9	6	6	3	3	3	2	2	2	1	1
15	15	14	14	14	14	11	10	11	11	11	12	15	15	15	15	15	12	12	9	9	6	6	3	2	2	2	2	1	1
15	15	15	14	14	14	11	10	7	7	8	8	8	12	12	12	15	12	12	9	9	6	6	3	2	2	2	2	1	1
14	14	14	13	13	10	10	7	7	8	8	8	8	9	9	12	12	15	15	15	12	12	9	9	6	6	6	3	3	3
15	14	14	14	14	14	10	11	11	11	11	15	15	15	12	12	9	9	9	6	6	3	3	3	2	2	2	2	1	1
12	12	15	14	14	14	10	10	10	7	7	8	11	11	12	15	15	15	15	12	12	9	8	5	5	2	2	1	1	1
14	14	14	14	13	13	10	10	11	11	11	12	15	15	14	14	11	8	9	9	6	6	3	3	3	2	2	2	1	1
14	14	14	14	14	13	13	10	10	7	7	8	8	11	12	12	15	12	12	9	9	6	6	3	3	3	2	2	2	2
14	14	14	14	13	10	10	10	11	11	11	11	14	14	14	14	11	12	9	9	9	6	6	3	3	2	2	2	2	2
14	14	14	14	13	13	13	10	10	7	8	11	11	11	14	11	11	9	9	6	6	3	3	3	3	2	2	2	1	1
14	14	14	14	13	13	10	10	10	11	11	11	11	14	14	11	12	9	9	6	6	3	3	3	2	2	2	1	2	2
15	15	14	14	14	11	11	11	11	12	12	15	15	15	15	15	12	12	9	9	9	6	6	5	2	2	2	1	1	1
11	14	14	14	13	13	13	10	7	8	11	11	11	15	15	14	11	11	9	9	6	6	3	3	2	2	2	1	1	1
